ping_ms,download_mbps,upload_mbps,organization,server_ip,sponsor,city,browser,iteration,time,platform,Location,Scenario,subnet_15,client_ip_operator
42.0,72.41,359.33,iCloud Private Relay,104.28.34.42,ORANGE FRANCE,Marseille,safari,174.0,1666317378.3879108,Darwin,FR,PR,104.28.0.0/14,CloudFlare
13.0,800.04,323.49,iCloud Private Relay,172.225.158.138,ORANGE FRANCE,Marseille,safari,6.0,1666284919.241982,Darwin,FR,PR,172.224.0.0/14,Akamai
14.0,771.51,342.71,iCloud Private Relay,172.225.158.138,ORANGE FRANCE,Marseille,safari,46.0,1666291231.852931,Darwin,FR,PR,172.224.0.0/14,Akamai
41.0,76.57,387.47,iCloud Private Relay,104.28.34.42,ORANGE FRANCE,Marseille,safari,159.0,1666315862.88043,Darwin,FR,PR,104.28.0.0/14,CloudFlare
41.0,47.27,0.51,iCloud Private Relay,104.28.34.42,ORANGE FRANCE,Marseille,safari,134.0,1666313328.132672,Darwin,FR,PR,104.28.0.0/14,CloudFlare
15.0,140.37,421.38,iCloud Private Relay,104.28.96.23,ORANGE FRANCE,Marseille,safari,116.0,1666309445.302976,Darwin,FR,PR,104.28.0.0/14,CloudFlare
13.0,812.35,341.13,iCloud Private Relay,172.225.158.138,ORANGE FRANCE,Marseille,safari,3.0,1666284605.261868,Darwin,FR,PR,172.224.0.0/14,Akamai
41.0,67.84,423.55,iCloud Private Relay,104.28.34.42,ORANGE FRANCE,Marseille,safari,191.0,1666319134.656159,Darwin,FR,PR,104.28.0.0/14,CloudFlare
15.0,811.8,344.29,iCloud Private Relay,172.225.158.138,ORANGE FRANCE,Marseille,safari,44.0,1666291024.029691,Darwin,FR,PR,172.224.0.0/14,Akamai
41.0,47.27,0.55,iCloud Private Relay,104.28.34.42,ORANGE FRANCE,Marseille,safari,141.0,1666314011.954326,Darwin,FR,PR,104.28.0.0/14,CloudFlare
13.0,809.75,345.91,iCloud Private Relay,172.225.158.138,ORANGE FRANCE,Marseille,safari,38.0,1666290395.155448,Darwin,FR,PR,172.224.0.0/14,Akamai
38.0,593.17,117.63,iCloud Private Relay,172.225.189.191,DFOX,Nice,safari,15.0,1666285869.5220191,Darwin,FR,PR,172.224.0.0/14,Akamai
14.0,800.58,347.08,iCloud Private Relay,172.225.158.138,ORANGE FRANCE,Marseille,safari,4.0,1666284709.374645,Darwin,FR,PR,172.224.0.0/14,Akamai
16.0,785.01,314.8,iCloud Private Relay,172.225.158.138,ORANGE FRANCE,Marseille,safari,47.0,1666291335.298089,Darwin,FR,PR,172.224.0.0/14,Akamai
42.0,93.06,527.47,iCloud Private Relay,104.28.34.42,ORANGE FRANCE,Marseille,safari,190.0,1666319025.53818,Darwin,FR,PR,104.28.0.0/14,CloudFlare
16.0,770.88,343.6,iCloud Private Relay,172.225.158.138,ORANGE FRANCE,Marseille,safari,5.0,1666284814.584234,Darwin,FR,PR,172.224.0.0/14,Akamai
13.0,845.34,343.63,iCloud Private Relay,172.225.158.138,,,safari,197.0,1666319756.134536,Darwin,FR,PR,172.224.0.0/14,Akamai
38.0,549.0,138.31,iCloud Private Relay,172.225.189.191,DFOX,Nice,safari,11.0,1666285447.4784498,Darwin,FR,PR,172.224.0.0/14,Akamai
41.0,107.97,559.68,iCloud Private Relay,104.28.34.42,ORANGE FRANCE,Marseille,safari,175.0,1666317476.272505,Darwin,FR,PR,104.28.0.0/14,CloudFlare
16.0,145.1,22.9,iCloud Private Relay,172.226.77.41,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,415.53,22.53,iCloud Private Relay,104.28.72.32,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,104.28.0.0/14,CloudFlare
19.0,413.22,21.54,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
19.0,417.68,22.78,iCloud Private Relay,172.226.77.33,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,170.24,22.64,iCloud Private Relay,172.226.77.40,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,499.21,23.08,Spectrum,76.83.153.13,Hawaiian Telcom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,190.91,22.67,iCloud Private Relay,172.226.77.36,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,522.51,23.28,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,487.66,21.51,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
15.0,163.17,22.67,iCloud Private Relay,172.226.77.41,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
19.0,494.66,22.52,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
19.0,136.77,22.8,iCloud Private Relay,172.226.77.33,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,455.42,22.23,iCloud Private Relay,104.28.72.32,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,104.28.0.0/14,CloudFlare
20.0,515.42,23.32,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,484.58,23.33,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,166.63,22.63,iCloud Private Relay,172.226.77.37,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
31.0,432.22,22.67,iCloud Private Relay,172.226.77.40,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,509.97,23.07,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
15.0,166.06,22.38,iCloud Private Relay,172.226.77.36,Servpac Inc.,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,488.34,23.2,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,468.3,23.09,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,132.52,22.52,iCloud Private Relay,172.226.77.34,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,171.66,22.66,iCloud Private Relay,172.226.77.37,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,36.44,8.49,iCloud Private Relay,172.226.76.182,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,498.34,23.3,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,429.11,22.84,iCloud Private Relay,172.226.77.38,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,474.68,23.21,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,330.53,22.18,iCloud Private Relay,104.28.72.32,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,104.28.0.0/14,CloudFlare
17.0,488.31,23.27,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
19.0,463.32,23.28,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,164.52,22.96,iCloud Private Relay,172.226.77.40,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,423.72,22.79,iCloud Private Relay,172.226.77.33,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,516.34,23.4,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,452.25,23.27,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,488.77,23.13,Spectrum,76.83.153.13,Servpac Inc.,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
19.0,454.05,23.09,Spectrum,76.83.153.13,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,497.23,23.29,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,202.62,22.79,iCloud Private Relay,172.226.77.36,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,502.06,23.32,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,159.96,22.53,iCloud Private Relay,172.226.77.40,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
19.0,45.42,10.89,iCloud Private Relay,172.226.76.182,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,508.06,23.27,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
15.0,171.97,22.86,iCloud Private Relay,172.226.77.34,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,491.69,23.09,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,156.08,22.9,iCloud Private Relay,172.226.77.41,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,469.82,22.85,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,166.22,22.88,iCloud Private Relay,172.226.77.36,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,138.13,22.79,iCloud Private Relay,172.226.77.33,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
15.0,419.81,22.78,iCloud Private Relay,172.226.77.33,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,488.22,23.29,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,169.7,22.55,iCloud Private Relay,172.226.77.37,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,482.8,23.37,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,172.61,22.84,iCloud Private Relay,172.226.77.37,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,154.02,22.75,iCloud Private Relay,172.226.77.33,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,464.65,23.23,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
20.0,456.92,22.14,iCloud Private Relay,104.28.72.32,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,104.28.0.0/14,CloudFlare
16.0,158.34,22.83,iCloud Private Relay,172.226.77.36,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
15.0,168.78,22.87,iCloud Private Relay,172.226.77.34,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,501.13,23.27,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,164.12,22.87,iCloud Private Relay,172.226.77.41,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,498.76,23.09,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,150.18,22.86,iCloud Private Relay,172.226.77.40,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,32.19,12.68,iCloud Private Relay,172.226.76.182,Servpac Inc.,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,202.04,22.78,iCloud Private Relay,172.226.77.36,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,510.41,23.08,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
21.0,511.5,22.75,iCloud Private Relay,172.226.77.40,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,501.89,23.29,Spectrum,76.83.153.13,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
19.0,495.57,22.78,Spectrum,76.83.153.13,Hawaiian Telcom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,496.81,23.37,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,493.96,23.32,Spectrum,76.83.153.13,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,472.61,23.28,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,440.24,22.7,iCloud Private Relay,172.226.77.33,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,156.2,22.46,iCloud Private Relay,172.226.77.40,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,526.26,23.24,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,477.25,22.68,iCloud Private Relay,172.226.77.38,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,470.63,23.21,Spectrum,76.83.153.13,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,438.69,22.52,iCloud Private Relay,104.28.72.32,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,104.28.0.0/14,CloudFlare
17.0,33.43,16.77,iCloud Private Relay,172.226.76.182,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,500.76,23.33,Spectrum,76.83.153.13,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,167.51,22.69,iCloud Private Relay,172.226.77.37,Servpac Inc.,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,495.63,23.2,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,140.76,22.94,iCloud Private Relay,172.226.77.34,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
23.0,423.56,22.53,iCloud Private Relay,172.226.77.33,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,496.86,23.11,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,160.97,22.69,iCloud Private Relay,172.226.77.36,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
19.0,518.17,23.23,Spectrum,76.83.153.13,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,495.67,23.37,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
15.0,165.51,22.7,iCloud Private Relay,172.226.77.37,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,469.72,22.53,iCloud Private Relay,172.226.77.40,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,150.64,22.84,iCloud Private Relay,172.226.77.33,HIDOD,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,520.52,23.19,Spectrum,76.83.153.13,Servpac Inc.,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
19.0,497.94,23.28,Spectrum,76.83.153.13,Hawaiian Telcom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,150.24,22.91,iCloud Private Relay,172.226.77.36,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
20.0,155.36,21.99,iCloud Private Relay,172.226.77.36,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,496.9,23.36,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,202.96,22.87,iCloud Private Relay,172.226.77.36,Servpac Inc.,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,537.86,23.09,Spectrum,76.83.153.13,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,164.72,22.56,iCloud Private Relay,172.226.77.40,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,485.81,23.29,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,435.71,22.52,iCloud Private Relay,172.226.77.33,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
21.0,155.29,22.69,iCloud Private Relay,172.226.77.41,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,462.27,22.5,iCloud Private Relay,104.28.72.32,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,104.28.0.0/14,CloudFlare
15.0,461.19,22.98,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
19.0,434.2,23.25,Spectrum,76.83.153.13,Hawaiian Telcom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,150.72,22.64,iCloud Private Relay,172.226.77.41,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
15.0,531.46,23.34,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,496.86,23.21,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,513.34,23.08,Spectrum,76.83.153.13,Hawaiian Telcom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,517.79,23.21,Spectrum,76.83.153.13,Hawaiian Telcom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,491.23,22.96,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,492.94,23.2,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
15.0,498.51,22.64,iCloud Private Relay,172.226.77.40,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,529.31,23.36,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,495.44,23.07,Spectrum,76.83.153.13,Servpac Inc.,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,545.47,22.7,iCloud Private Relay,172.226.77.36,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,497.39,23.33,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
20.0,379.09,22.68,iCloud Private Relay,172.226.77.34,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,34.23,11.99,iCloud Private Relay,172.226.76.182,Servpac Inc.,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,151.04,22.9,iCloud Private Relay,172.226.77.40,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,475.76,23.15,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
14.0,169.24,22.69,iCloud Private Relay,172.226.77.36,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,435.66,22.9,iCloud Private Relay,172.226.77.39,Servpac Inc.,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,529.05,23.23,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,135.44,22.82,iCloud Private Relay,172.226.77.34,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,179.06,22.79,iCloud Private Relay,172.226.77.36,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
15.0,426.91,22.87,iCloud Private Relay,172.226.77.36,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,506.62,23.3,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,169.97,22.84,iCloud Private Relay,172.226.77.37,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,152.6,22.82,iCloud Private Relay,172.226.77.41,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,467.18,22.94,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,462.18,22.48,iCloud Private Relay,104.28.72.32,Pacific Wave,"Honolulu, HI",,,,,US,PR,104.28.0.0/14,CloudFlare
17.0,122.5,22.71,iCloud Private Relay,172.226.77.33,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,502.87,22.58,iCloud Private Relay,172.226.77.40,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,498.12,23.34,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,166.73,22.69,iCloud Private Relay,172.226.77.40,HIDOD,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
19.0,500.2,23.37,Spectrum,76.83.153.13,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,191.21,22.74,iCloud Private Relay,172.226.77.36,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,502.85,23.19,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
20.0,491.42,23.29,Spectrum,76.83.153.13,Hawaiian Telcom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,175.28,21.63,iCloud Private Relay,172.226.77.36,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
19.0,536.24,23.23,Spectrum,76.83.153.13,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,156.8,22.48,iCloud Private Relay,172.226.77.41,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,492.98,23.06,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,131.25,22.55,iCloud Private Relay,172.226.77.33,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
19.0,457.25,22.52,iCloud Private Relay,104.28.72.32,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,104.28.0.0/14,CloudFlare
18.0,152.95,22.79,iCloud Private Relay,172.226.77.37,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,549.49,23.34,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,485.91,23.15,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,548.09,22.74,iCloud Private Relay,172.226.77.36,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,468.26,23.25,Spectrum,76.83.153.13,Servpac Inc.,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,169.54,22.66,iCloud Private Relay,172.226.77.36,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
20.0,444.0,22.86,iCloud Private Relay,172.226.77.36,Servpac Inc.,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,517.89,23.2,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
18.0,134.74,22.83,iCloud Private Relay,172.226.77.34,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,152.76,22.82,iCloud Private Relay,172.226.77.37,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,493.56,23.3,Spectrum,76.83.153.13,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,407.48,22.78,iCloud Private Relay,172.226.77.39,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,137.57,22.65,iCloud Private Relay,172.226.77.37,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,486.5,23.28,Spectrum,76.83.153.13,Pacific Wave,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
15.0,447.39,22.3,iCloud Private Relay,172.226.77.39,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,512.8,23.34,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,144.01,22.68,iCloud Private Relay,172.226.77.34,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,423.32,22.86,iCloud Private Relay,172.226.77.36,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,168.64,22.71,iCloud Private Relay,172.226.77.36,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
19.0,500.02,22.9,Spectrum,76.83.153.13,Hawaiian Telcom,"Honolulu, HI",,,,,US,Native,76.80.0.0/14,Other
17.0,437.76,23.27,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,542.47,22.73,iCloud Private Relay,172.226.77.36,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,575.67,23.13,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
16.0,144.8,22.8,iCloud Private Relay,172.226.77.37,Pacific Wave,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
17.0,137.55,22.46,iCloud Private Relay,172.226.77.33,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
16.0,473.92,22.64,iCloud Private Relay,104.28.72.32,Hawaii Dialogix Telecom,"Honolulu, HI",,,,,US,PR,104.28.0.0/14,CloudFlare
16.0,165.3,22.84,iCloud Private Relay,172.226.77.41,Hawaiian Telcom,"Honolulu, HI",,,,,US,PR,172.224.0.0/14,Akamai
18.0,514.16,23.17,Spectrum,76.83.153.13,Spectrum,"Mililani, HI",,,,,US,Native,76.80.0.0/14,Other
